Key,Value
8539,"pour moi le jour le plus saint de l'année.[/record]
où vous pouvez être béni et guéri, les temples font moitié prix.[/record]
un jour de partage.[/record]
où les temples demandent seulement la moitié de leurs prix habituels.[/record]
le bon moment pour une guérison au temple contre une donation raisonnable.[/end]"
8540,"où tous se préparent pour la vraie fête : Nouvelle Vie, demain.[/record]
le jour où on demande pardon pour nos péchés, avant d'en commettre de nouveaux.[/record]
un jour de repos avant Nouvelle Vie, qui est une énorme fête.[/record]
un bon jour pour vous rendre au temple de votre choix.[/record]
où même les temples les plus impopulaires de %cn sont pleins à craquer.[/end]"
8550,"Oui %hnr. Je suis aussi membre de %fpc, et je suis à votre disposition.[/center]
[/record]
Je suis un membre loyal de %fpc. Honoré %hnr, que désirez-vous ?[/center]
[/record]
En tant que membre de %fpc, vos désirs sont des ordres, %hnr.[/center]
[/record]
Je suis toujours content de donner un coup de main.[/center]
[/end]"
8551,"C'est toujours agréable de rencontrer un autre membre de %fnpc.[/center]
[/record]
Membre de %fnpc ? C'est ce que je pensais. Ravi de vous aider.[/center]
[/record]
Les membres de %fnpc doivent s'entraider.[/center]
[/record]
Que puis-je faire pour vous ?[/center]
[/end]"
8552,"J'ai entendu parler de vous, %pcn. Comme[/center]
membre de %fnpc, il est embarrassant[/center]
pour moi d'être vu avec vous.[/center]
[/record]
Je m'en fiche que vous apparteniez à %fnpc.[/center]
Je n'aide pas les gens comme vous.[/center]
[/record]
Certes vous êtes aussi dans %fnpc[/center]
mais cela ne signifie pas que je doive vous aider.[/center]
[/record]
Je n'ai pas le temps pour ça. On m'attend ailleurs.[/center]
[/end]"
8553,"Je serai ravi d'aider un membre honoré de %fpc.[/record]
Oui, %hnr. Je fais partie de %fnpc, et content de pouvoir vous aider.[/center]
[/record]
%fnpc et %fpc ne font qu'un, %hnr. De quoi avez-vous besoin ?[/center]
[/end]"
8554,"Nous de %fnpc sommes toujours heureux de pouvoir aider les membres de %fpc. Après tout, nous appartenons tous deux à %fpa.[/center]
[/record]
Je fais partie de %fnpc, vous de %fpc, nous sommes tous deux de %fpa.[/center]
[/record]
Tout membre de %fpa mérite mon assistance.[/center]
[/record]
Salut.[/center]
[/end]"
8555,"Je sais que %fnpc et %fpc font[/center]
tous deux partie de %fpa,[/center]
mais cela ne m'oblige pas à vous aider.[/center]
[/record]
Je me fiche que nous appartenions tous deux à %fpa,[/center]
je n'ai pas confiance en vous. Barrez-vous.[/center]
[/record]
Être au service de %fpa ne signifie pas[/center]
que je doive vous aider.[/center]
[/record]
Partez, vous m'ennuyez.[/center]
[/end]"
8556,"Je vous connais ! %fpc pense beaucoup de bien de vous.[/center]
[/record]
Comme membre de %fnpc, il est de mon devoir d'aider un membre respecté de %fpc comme vous l'êtes.[/center]
[/record]
Vous êtes ce %ra de %fpc dont tout le monde parle. Je suis de %fnpc.[/center]
[/record]
Belle journée, hein ?[/center]
[/end]"
8557,"%fnpc et %fpc sont alliés. Alors bien sûr que je vais vous aider.[/center]
[/record]
%fpc ? Je fais partie de %fnpc ![/center]
[/record]
%fpc se conduit avec grand respect vis à vis de[/center]
%fnpc. Je vous aiderai volontiers.[/center]
[/record]
Vous désirez...?[/center]
[/end]"
8558,"Je sais que %fnpc et %fpc sont alliés,[/center]
mais je n'aime pas votre attitude.[/center]
[/record]
Nos factions sont peut-être alliées, mais j'ai entendu[/center]
parler de vous, %pfn. Et je ne pense pas que ça[/center]
me donne envie de vous aider.[/center]
[/record]
%fpc ? Les autres idiots de %fnpc peuvent[/center]
les apprécier, mais pas moi. Allez traîner votre[/center]
sale gueule ailleurs.[/center]
[/record]
J'ai des choses bien plus importantes à faire que de[/center]
rester ici à répondre à vos questions stupides.[/center]
[/end]"
8559,"Eh bien... %fnpc et %fpc[/center]
sont ennemis, mais vous êtes très respecté.[/center]
[/record]
J'appartiens a %fnpc. Normalement nous ne travaillons pas[/center]
avec ceux de %fpc, mais je sais qu'ils vous ont[/center]
en haute estime.[/center]
[/record]
Si je fais cela, vous m'en serez redevable. Bien que je[/center]
n'aime pas %fpc, je vais vous aider.[/center]
[/record]
Je suis toujours ravi de donner un coup de main.[/center]
[/end]"
8560,"Vous m'avez convaincu. Bien que je n'aime pas %fpc,[/center]
je vais vous aider.[/center]
[/record]
%fnpc et %fpc sont ennemis, mais j'ai toujours[/center]
pense que %fpc avait un bon fond.[/center]
[/record]
Bien que %fnpc soit opposé à %pc, la courtoisie[/center]
me dicte de vous aider.[/center]
[/record]
C'est pour quoi ?[/center]
[/end]"
8561,"Sale %fpc ! Aucun %fnpc loyal[/center]
n'aiderait les gens de votre espèce.[/center]
[/record]
%fpc ? Je ne vous aiderai même pas à traverser[/center]
la rue.[/center]
[/record]
Je suis de %fnpc. Nous haïssons %fpc.[/center]
Reste dans ta merde.[/center]
[/record]
Et pourquoi je ferais ça ? Maintenant dégage.[/center]
[/end]"
8562,"%fpc et %fnpc sont tous deux ennemis de %fe.[/center]
Qu'est-ce que je peux faire pour vous ?[/center]
[/record]
Je méprise %fe, tout comme %fpc.[/center]
Bien sûr que je vais vous aider.[/center]
[/record]
Tout ennemi de %fe est mon ami.[/center]
[/record]
Salut.[/center]
[/end]"
8563,"Je m'en fous que vous et moi haïssions %fe.[/center]
Je ne vous aiderai pas.[/center]
[/record]
%fnpc n'aime peut-être pas %fe, mais[/center]
moi si. %fpc les persécute, alors[/center]
je ne vais pas vous aider.[/center]
[/record]
%fpc et %fnpc[/center]
en ont tous deux après %fe. Je n'irai pas[/center]
par quatre chemins : oubliez que vous m'avez vu.[/center]
[/record]
Idiot. Je n'ai aucune patience avec les gens comme vous.[/center]
[/end]"
8564,"Je suis membre de %fnpc. Tous les amis de %fa sont mes amis.[/center]
[/record]
Vous êtes de %fpc? Je suis de %fnpc ![/center]
Nous sommes tous deux alliés a %fa ![/center]
De toute façon, je suis toujours content d'aider.[/center]
[/record]
%fpc est copain-copain avec %fa. Bien sûr que j'vais t'aider.[/center]
[/record]
Tu me dis quelque chose. Besoin de quoi ?[/center]
[/end]"
8565,"%fpc et %fnpc[/center]
sont certes tous deux alliés à %fa,[/center]
mais je ne suis pas un de vos amis.[/center]
[/record]
Ecoutez, %fnpc aime bien %fa,[/center]
mais pas moi. %fpc est aussi[/center]
bien avec eux. Maintenant tu sais pourquoi[/center]
je ne t'accorderai même pas une minute.[/center]
[/record]
Comme c'est banal. Ça me fatigue ![/center]
[/end]"
8566,"Même si vous êtes allié à %fae, que les[/center]
membres de %fnpc comme moi n'aiment pas,[/center]
je pense que je peux vous aider.[/center]
[/record]
J'aime pas vraiment les amis de %fae,[/center]
mais je ferai une exception pour vous.[/center]
[/record]
Comme membre loyal de %fnpc je ne devrais vraiment pas[/center]
aider un ami de %fae. Mais vous m'avez convaincu.[/center]
[/record]
Je suppose que vous voulez mon aide ?[/center]
[/end]"
8567,"N'êtes vous pas membre de %fpc ?[/center]
Ils sont alliés à %fae,[/center]
qui sont les ennemis de %fnpc.[/center]
Je ne vous aiderai pas.[/center]
[/record]
Je hais %fae, et tous leurs amis.[/center]
Dégagez.[/center]
[/record]
%fpc ne serait pas ami avec[/center]
%fae ? Je suis de %fnpc.[/center]
Je ne supporte pas %fae.[/center]
Partez d'ici.[/center]
[/record]
Je ne pourrais pas vous aider même si je[/center]
le voulais, ce qui n'est pas le cas.[/center]
[/end]"
8568,"Écoutez. Ne dites à aucun sympathisant de %fnpc[/center]
que je vous ai aidé. %fpc sont les ennemis[/center]
de %fea, alors que nous sommes leurs amis.[/center]
[/record]
Je n'ai aucune sympathie pour %fea, même si[/center]
%fnpc est à la colle avec eux. Je vais vous aider,[/center]
mais n'en parlez à personne.[/center]
[/record]
Je ne devrais vraiment pas aider les ennemis de %fea.[/center]
Après tout, ils sont amis avec %fnpc.[/center]
Mais je vais faire une exception pour vous.[/center]
[/record]
Bonjour.[/center]
[/end]"
8569,"Nous, de %fnpc, sommes alliés avec[/center]
%fea. %fpc est leur[/center]
ennemi. Pourquoi vous aiderais-je ?[/center]
[/record]
Je n'aide pas ceux de %fpc.[/center]
A moins qu'ils ne cessent de se quereller[/center]
avec mes amis de %fea.[/center]
[/record]
Mon meilleur ami est de %fea. %fpc les hais,[/center]
alors hors de ma vue ![/center]
[/record]
Votre haleine pue. Cassez-vous d'ici.[/center]
[/end]"
8570,"Bienvenue, étranger.[/center]
[/end]"
8571,"Pourquoi aiderais-je un parfait étranger,[/center]
et de ta réputation en plus ?[/center]
[/record]
Je déteste les gens comme vous. Fichez le camp.[/record]
Oh, j'ai entendu parler de vous. Rien de bon[/center]
bien entendu. Disparaissez.[/record]
Je n'ai pas de temps à perdre avec les gens comme vous.[/record]
Moi ? Vous aider ? Ha-ha-ha ![/end]"
8600,"Insert action type 11 here... (do not translate)[/end]"
8604,"Une voix familière émet un rire moqueur.[/center]
"Alors, %pcn, on vient enfin présenter[/center]
ses hommages correctement ?"[/center]
[/end]"
8605,"Écoute-moi bien :[/center]
Le Dieu Aveugle est un dieu jaloux.[/center]
Que Ses vrais serviteurs lèvent leurs yeux[/center]
sur Lui, et le Chemin sera facile.[/center]
Écoute-moi ![/center]
[/end]"
8607,"Ah, enfin ! Je commençais à penser que tu[/center]
n'arriverais pas aussi loin. Un lieu un peu[/center]
monotone, non ?  Et gardé par un parvenu pompeux :[/center]
il n'est pas plus un dieu que je ne le suis. Bien,[/center]
continue, on se retrouvera bientôt. A moins que tu[/center]
ne sois pas aussi téméraire que tu n'y paraisses.[/center]
[/end]"
8609,"Ici gît l'esprit du Bienfaiteur,[/center]
bien que son corps garde toujours le passage.[/center]
[/end]"
8616,"Le Garde de la porte entonne d'une voix ennuyée :[/center]
""Tous ceux qui sont en affaire avec la Reine Akorithi[/center]
passent par la porte au fond de la pièce.""[/center]
[/end]"
8617,"Le Garde de la porte entonne d'une voix ennuyée :[/center]
""Tous ceux qui sont en affaire avec la Reine Akorithi[/center]
passent par la porte au fond de la pièce""[/center]
sur leur droite."[/center]
[/end]"
8690,"Conseil de jeu ![/center]
[/center]
Le meilleur moyen de récupérer la santé perdue est de[/center]
se reposer. Cependant le jeu ne vous laissera pas[/center]
faire s'il y a des monstres à proximité. Tuez[/center]
le monstre derrière cette porte, et celui dans la[/center]
pièce du fond. Alors vous pourrez vous reposer[/center]
et récupérer votre santé perdue.[/center]
[/end]"
8691,"Conseil de jeu ![/center]
[/center]
Ce coin est un bon endroit pour se reposer. N'allez pas[/center]
trop près des escaliers, ou vous allez réveiller[/center]
un monstre ![/center]
[/end]"
8692,"Conseil de jeu ![/center]
[/center]
Si vous avez des difficultés à aller sur la plateforme,[/center]
essayez de sauter avec la touche J. Vous devez être[/center]
en train d'avancer à ce moment. Le plus vite vous avancez,[/center]
le plus loin vous sautez.[/center]
[/end]"
8693,"Conseil de jeu ![/center]
[/center]
Vous devriez chercher la sortie, maintenant.[/center]
C'est une grande et étroite arche avec des[/center]
escaliers s'enfonçant dans le noir. Quand vous la[/center]
verrez, cliquez dessus pour quitter le donjon.[/center]
[/end]"
8700,"(Lanceur de sort uniquement)[/left]
[/left]
Même le vaniteux Vil Clavicus a fait un[/left]
masque adapté à sa propre personnalité.[/left]
Le porteur du masque a plus de chance[/left]
d'obtenir une réponse positive du peuple[/left]
de Tamriel. Plus grande est sa personnalité,[/left]
plus grand est le bonus. L'histoire la plus[/left]
connue du masque raconte l'histoire de[/left]
Avalea, une femme noble de quelque renom.[/left]
Étant jeune fille elle fut fortement défigurée[/left]
par un serviteur malveillant. Avalea passa un[/left]
sombre marché avec Vil Clavicus et reçut le[/left]
masque en retour. Bien que le masque ne changeât[/left]
point son apparence, elle reçut soudain le[/left]
respect et l'admiration de tous. Un an et un jour[/left]
après son mariage avec un baron bien introduit,[/left]
Clavicus réclama son masque. Bien qu'enceinte de[/left]
son enfant, Avalea fut bannie de la maison du baron.[/left]
Vingt et un ans et un jour plus tard, la fille[/left]
d'Avalea se vengea du baron en l'assassinant.[/left]
[/left]
Sorts : Aucun.[/left]
[/end]"
8701,"(1 cible, sauvegarde contre magie)[/left]
[/left]
La Confrérie Noire a convoité cette[/left]
dague en ébonite pendant des générations.[/left]
Cet objet mythique est capable de tuer[/left]
n'importe quelle créature instantanément.[/left]
Les victimes du Rasoir doivent contrer la magie[/left]
ou être tués. L'histoire ne connaît aucun[/left]
des possesseurs du Rasoir de Mehrunes. Cependant[/left]
il y a 80 ans la Confrérie Noire fut décimée[/left]
par une violente guerre intestine pour le pouvoir.[/left]
On suspecte le Rasoir d'être impliqué dans cette affaire.[/left]
[/left]
Sorts : Aucun.[/left]
[/end]"
8702,"(1 cible, sauvegarde contre magie)[/left]
[/left]
Connue aussi comme la Masse du Vampire, la[/left]
Masse de Molag Bal draine les points de magie[/left]
de sa victime et les porte au crédit du[/left]
possesseur. Si la victime n'a pas de points[/left]
de magie, elle perd de la force, qui est aussi[/left]
transférée au possesseur. Utiliser la Masse de[/left]
Molag Bal peut amener à son propriétaire plus de[/left]
points de magie ou de force que ce auquel il a droit.[/left]
Cependant ces points de bonus sont temporaires.[/left]
Molag Bal fut bien tranquille avec cet objet.[/left]
Il y a beaucoup de légendes au sujet de la masse.[/left]
Elle semble l'une des meilleures pour vaincre les[/left]
sorciers fous.[/left]
[/left]
Sorts : aucun.[/left]
[/end]"
8703,"(Lanceur de sort uniquement)[/left]
[/left]
Le sort de lycanthropie a ses avantages.[/left]
Les incroyables performances de force, vitesse[/left]
et férocité font de celui qui en est atteint[/left]
un redoutable opposant. Il y a aussi, bien entendu,[/left]
des désavantages. Celui qui porte le Bouclier[/left]
d'Hircine peut choisir quand être ou ne pas être[/left]
sous sa forme lycanthrope. Par conséquent cela[/left]
lui procure tous les avantages avec pratiquement[/left]
aucun des désavantages.[/left]
[/left]
Sorts : Aucun.[/left]
[/end]"
8704,"(Lanceur de sort uniquement)[/left]
[/left]
La Rose Sanguine n'est pas un artefact[/left]
que la plupart des gens se soucient d'avoir.[/left]
Elle invoque un daedra de moindre importance. Le[/left]
daedra attaquera toute créature dans les environs[/left]
à l'exception de celui qui porte la Rose. La Rose[/left]
est comme toutes les autres et se fanera.[/left]
Plus on utilise ses pouvoirs, plus elle se fane.[/left]
A terme tous ses pétales tombent et elle perd[/left]
ses pouvoirs. Alors, quelque part dans Oblivion,[/left]
une nouvelle rose s'épanouit et est cueillie[/left]
par Sanguine en personne pour être donnée[/left]
à un nouveau champion.[/left]
[/left]
Sorts : Aucun.[/left]
[/end]"
8705,"(Lanceur de sort uniquement)[/left]
[/left]
L'Oghma Infinium est une somme de[/left]
connaissances écrite par le premier SansAge,[/left]
le sage-sorcier Xarses. Celui qui lit[/left]
l'Infinium est rempli de l'énergie de[/left]
l'objet qui peut augmenter ses capacités[/left]
pour atteindre celles d'un quasi demi-dieu.[/left]
Une fois utilisé, dit la légende, l'Infinium[/left]
disparaît des mains du possesseur. Il laisse[/left]
celui-ci avec 30 points de bonus à distribuer[/left]
parmi les attributs de son choix.[/left]
[/left]
Sorts : Aucun.[/left]
[/end]"
8706,"(1 cible, sauvegarde contre magie)[/left]
[/left]
La folie et le chaos sont les marques de fabrique[/left]
de Shéogorath. Le Wabbajack est empreint des[/left]
mêmes caractéristiques. Utiliser l'objet sur une[/left]
créature va la transformer en quelque chose d'autre.[/left]
La créature peut devenir n'importe lequel des[/left]
monstres suivants : rat, diablotin, spriggan,[/left]
chauve-souris géante, ours grizzly, araignée,[/left]
nymphe, harpie, guerrier squelette, géant,[/left]
zombie, scorpion géant, atronach d'acier,[/left]
atronach de chair, atronach de glace, atronach[/left]
de feu, liche. Le problème est que le lanceur[/left]
n'a aucun moyen de contrôler la transformation.[/left]
Il pourrait certes changer une chauve-souris géante[/left]
en liche, mais aussi un atronach de feu en rat.[/left]
[/left]
Sorts : Aucun.[/left]
[/end]"
8707,"(Lanceur de sort uniquement)[/left]
[/left]
Namira est alignée sur le côté le plus sombre[/left]
de la nature, tout comme son anneau. Quand[/left]
l'anneau est porté, tout dommage encaissé[/left]
par le porteur est subi également par[/left]
l'attaquant. Les sorts et attaques à distance[/left]
sont ignorés. La quantité de dommages subie par[/left]
l'attaquant dépend de sa nature. Les animaux et[/left]
les spriggans étant des créatures naturelles[/left]
ne subissent aucun dommage. Les Daedra, en tant[/left]
que créatures surnaturelles, ne subissent que la[/left]
moitié des dommages. Les humanoïdes et les monstres[/left]
prennent tous les dommages. Les morts-vivants en[/left]
subissent le double car ce sont des créatures[/left]
totalement artificielles.[/left]
[/left]
Sorts : Aucun.[/left]
Coût de lancement : égal aux dommages infligés[/left]
à l'opposant.[/left]
[/end]"
8708,"(1 cible, sauvegarde contre magie)[/left]
[/left]
Utiliser le Crâne de Corruption sur un[/left]
adversaire crée un clone de la victime.[/left]
Cependant ce clone va attaquer l'original,[/left]
pas le détenteur du Crane.[/left]
Il y a une histoire au sujet du Maître de[/left]
la Guilde des Voleurs et du Crâne qui est[/left]
probablement une fiction, mais elle est très[/left]
amusante. Le Maître aurait utilisé le Crâne[/left]
sur son ennemi, créant ainsi un clone de ce[/left]
dernier pour l'aider. Mais après avoir vaincu[/left]
l'original, le clone très futé prit le Crâne[/left]
des mains du Maître et l'utilisa contre lui.[/left]
Bien que le clone de l'ennemi ne puisse pas[/left]
attaquer directement le Maître, il pouvait[/left]
utiliser le Crâne pour créer un clone du Maître.[/left]
Les deux clones auraient par la suite dirigé la[/left]
Guilde des Voleurs pendant des années.[/left]
[/left]
Sorts : Aucun.[/left]
[/end]"
8709,"(1 cible, sauvegarde contre magie)[/left]
[/left]
Peu de mortels ont le courage de traiter[/left]
avec les âmes. La Confrérie Noire le fait,[/left]
ainsi que quelques groupes au sein de la[/left]
Guilde des Mages. Pour ces gens cruels,[/left]
l’Étoile d'Azura représente une fascination[/left]
particulière. L’Étoile se comporte comme une gemme[/left]
d'âme réutilisable. L'âme de chaque créature tuée[/left]
par le possesseur de l’Étoile y est capturée. Si[/left]
l’Étoile contient déjà une âme, il ne se passe rien.[/left]
Utiliser l’Étoile d'Azura la vide, libérant[/left]
l'âme capturée pour son voyage vers Oblivion.[/left]
L’Étoile d'Azura peut être utilisée pour fabriquer[/left]
des objets magiques encore et encore.[/left]
[/left]
Sorts : Aucun.[/left]
[/end]"
8710,"(1 cible au toucher, sauvegarde contre magie)[/left]
[/left]
On dit que le Marteau de Puissance, Volendrung,[/left]
a été crée par les nains du clan désormais déchu[/left]
de Rourken, des centaines d'années avant qu'ils[/left]
ne disparaissent du monde de Tamriel. Il a la[/left]
capacité à redonner de la santé à son possesseur,[/left]
mais est surtout connu pour ses effets de paralysie[/left]
et de drain de force quand il est utilisé contre[/left]
un ennemi. Tout comme les nains qui l'ont crée,[/left]
Volendrung a une propension à disparaître soudain,[/left]
puis à refaire surface quelques jours ou parfois[/left]
des années après sa disparition.[/left]
[/left]
Sorts : Paralysie et Toucher vampirique.[/left]
[/end]"
8711,"(Lanceur de sort uniquement)[/left]
[/left]
L'Anneau du Sorcier de l'Archimage[/left]
Syrabane est l'une des reliques les plus[/left]
populaires des contes et fables. Dans[/left]
l'histoire ancienne de Tamriel, Syrabane[/left]
sauva tout le continent par un usage judicieux[/left]
de son Anneau, et depuis ce dernier a aidé[/left]
moult aventuriers avec des buts moins nobles.[/left]
Il est surtout connu pour sa capacité à renvoyer[/left]
les sorts à leurs lanceurs et à augmenter la vitesse[/left]
et la santé de celui qui le possède, sans compter[/left]
de possibles autres pouvoirs. Aucun aventurier ne[/left]
peut porter longtemps l'Anneau du Sorcier, car on[/left]
dit que seul Syrabane peut commander l'Anneau.[/left]
[/left]
Sorts : Miroir de Shalidor, guérison,[/left]
et Pied de Notorgo.[/left]
[/end]"
8712,"(1 cible à distance, sauvegarde contre magie)[/left]
[/left]
L'Arc d'Auriel ressemble à un modeste arc[/left]
elfique, mais c'est l'un des plus puissants[/left]
ayant jamais existé dans Tamriel.[/left]
Prétendument crée et utilisé, comme le[/left]
Bouclier d'Auriel son frère, par le grand demi-dieu[/left]
Elfe, L'arc peut faire de chaque projectile[/left]
un missile de mort et de destruction. Sans le[/left]
pouvoir d'Auriel pour le soutenir, l'Arc[/left]
utilise sa propre réserve d'énergie pour son[/left]
pouvoir. Une fois vidé de son énergie, l'Arc[/left]
disparaît puis réapparaît la où le hasard le mène.[/left]
Ses apparitions les plus récentes ont été source[/left]
de rumeurs depuis des centaines d'années.[/left]
[/left]
Sorts : Éclair, main du sommeil,[/left]
et drain de magicka.[/left]
[/end]"
8713,"(Lanceur de sort uniquement)[/left]
[/left]
La légendaire Amulette du Nécromancien, la[/left]
dernière relique subsistante du sorcier fou[/left]
Mannimarco, donne à tout lanceur de sorts qui[/left]
le porte la capacité à régénérer les blessures[/left]
et à absorber la magicka. Le possesseur devient[/left]
aussi très sage pour son âge. Cet artefact est[/left]
très populaire parmi les mages. Un inconvénient[/left]
de l'Amulette est qu'elle est instable dans ce[/left]
monde, condamnée éternellement à disparaître ici et[/left]
là, réapparaissant en un lieu très éloigné de[/left]
celui où elle a disparu.[/left]
[/left]
Sorts : Sang de troll et sagesse.[/left]
[/end]"
8714,"(Lanceur de sort uniquement)[/left]
[/left]
Chrysamère, La Lame des Paladins et L’Épée[/left]
des Héros, est une ancienne claymore avec des[/left]
capacités offensives surpassées seulement par[/left]
ses défenses. Elle confère à son utilisateur de la[/left]
santé, le protège du feu, et réfléchit tous les[/left]
sorts agressifs lancés à celui-ci vers le lanceur.[/left]
Chrysamère a rarement été possédée par un épéiste[/left]
pendant très longtemps, car elle préfère ne pas[/left]
favoriser un champion.[/left]
[/left]
Sorts : Résistance au feu, Miroir de Shalidor,[/left]
guérison.[/left]
[/end]"
8715,"(Lanceur de sort uniquement)[/left]
[/left]
L'Armure du Seigneur, parfois appelée[/left]
l'Armure de Morihaus, le Cadeau de Kynareth,[/left]
est une ancienne cuirasse d'une qualité insurpassable.[/left]
Elle procure à celui qui la porte le pouvoir de[/left]
régénérer la santé perdue, résister aux effets des[/left]
sorts, et se guérir du poison.[/left]
Il se dit que si Kynareth estime que celui que la porte[/left]
en est indigne, la Cotte du Seigneur lui sera[/left]
enlevée et cachée pour le prochain qui la découvrira.[/left]
[/left]
Sorts : Guérison du poison, bouclier contre les sorts.[/left]
[/end]"
8716,"(Lanceur de sort uniquement)[/left]
[/left]
Le Bâton de Magnus, un des artefacts les plus[/left]
anciens de Tamriel, était une sorte de batterie[/left]
métaphysique pour son créateur, l'Archimage[/left]
Magnus. Quand on l'utilise, elle régénère la[/left]
santé de son possesseur à une vitesse remarquable.[/left]
Avec le temps, la Crosse abandonnera celui qui[/left]
la possède avant qu'il ne devienne trop puissant[/left]
et dérègle la balance mystique qu'il a juré de protéger.[/left]
[/left]
Sorts : Absorption de sorts.[/left]
[/end]"
8717,"(Lanceur de sort uniquement)[/left]
[/left]
L'Anneau du Khajiit est une ancienne[/left]
relique, des centaines d'années plus[/left]
vieille que Rajhin, le voleur qui a rendu[/left]
l'Anneau fameux. Rajhin a utilisé les[/left]
pouvoirs de l'Anneau pour se rendre invisible,[/left]
silencieux, et vif comme un souffle de vent.[/left]
En utilisant l'Anneau, il devint le meilleur[/left]
voleur de l'histoire d'Elsweyr.[/left]
Ce qu'est devenu Rajhin est un mystère, mais[/left]
d'après la légende, l'Anneau s'est rebellé contre[/left]
une utilisation aussi permanente, laissant[/left]
Rajhin désemparé face à ses ennemis.[/left]
[/left]
Sorts : Invisibilité, et pied de Notorgo.[/left]
[/end]"
8718,"(Lanceur de sort uniquement)[/left]
[/left]
L'Armure d'ébène est un artefact crée,[/left]
d'après la légende, avant même que l'écriture[/left]
existe, par la déesse Elfe Noire Boethiah.[/left]
C'est elle qui décide qui devrait posséder[/left]
l'Armure et pour combien de temps.[/left]
S'il en est jugé digne, les pouvoirs de l'Armure[/left]
amènent à celui qui la porte l'invulnérabilité[/left]
contre les attaques magiques qui drainent le talent[/left]
et la santé. C'est Boethiah qui détermine si quelqu'un[/left]
ne doit plus porter l'Armure davantage, et la[/left]
déesse peut être très capricieuse.[/left]
[/left]
Sorts : Résistance au feu, bouclier,[/left]
et bouclier contre les sorts.[/left]
[/end]"
8719,"(Lanceur de sort uniquement)[/left]
[/left]
Le Bouclier d'Auriel, un bouclier d'ébonite[/left]
dont on dit qu'il a appartenu au mythique[/left]
dieu elfique Auriel, peut rendre son utilisateur[/left]
pratiquement invulnérable. Sa résistance au feu[/left]
et à la magie sont insurpassables. Comme beaucoup[/left]
d'artefacts de Tamriel, le Bouclier a sa propre[/left]
vie et personnalité, et ne se sent pas lié à celui[/left]
qui s'en sert. Un conte populaire raconte qu'il[/left]
a abandonné celui-ci au moment où il en avait[/left]
le plus besoin, mais c'est peut-être apocryphe.[/left]
[/left]
Sorts : Résistance au feu, bouclier,[/left]
et réflexion de sorts.[/left]
[/end]"
8720,"(Lanceur de sort uniquement)[/left]
[/left]
Briseur de Sorts, accessoirement un bouclier[/left]
Nain, est l'une des plus anciennes reliques[/left]
de Tamriel. A part son importance historique[/left]
due au fait qu'il daterait de la Bataille de[/left]
Rourken-Shalidor, le Briseur de Sorts[/left]
protège son utilisateur de pratiquement tous[/left]
les lanceurs de sorts, soit en détruisant les[/left]
effets magiques, soit en réduisant au silence[/left]
tout mage sur le point de lancer un sort. Il se dit[/left]
que le Briseur est toujours à la recherche de son[/left]
propriétaire d'origine, et ne reste donc pas entre[/left]
les mains de qui que ce soit bien longtemps.[/left]
Pour la plupart des gens, posséder Briseur de Sorts[/left]
pour quelque durée que ce soit donne déjà[/left]
un pouvoir très appréciable.[/left]
[/left]
Sorts : Action libre, et réflexion de sorts.[/left]
[/end]"
8721,"(Lanceur de sort uniquement)[/left]
[/left]
Le pouvoir de la Clef Squelette est très[/left]
simple, en fait. Avec elle, toute porte ou[/left]
coffre verrouillé de façon non magique[/left]
devient accessible au plus minable des[/left]
crocheteurs de serrures. Et un crocheteur[/left]
habile peut même ouvrir quelques portes[/left]
verrouillées magiquement avec la Clef. Les deux[/left]
limitations de la Clef mises par les sorciers[/left]
qui voulaient protéger leurs magasins sont que[/left]
la clef ne peut être utilisée qu'une fois par jour[/left]
et qu'elle ne peut appartenir trop longtemps[/left]
au même voleur. Certains de ceux qui ont possédé[/left]
la clef sont devenus riches avant qu'elle ne[/left]
disparaisse, d'autres sont entrés dans des endroits[/left]
ou ils n'auraient jamais dû pénétrer. Une fois par[/left]
jour, donc, cette clef permet d'ouvrir une serrure[/left]
non magique ou de forcer une serrure magique de[/left]
faible niveau.[/left]
[/left]
Sorts : Ouverture.[/left]
[/end]"
8722,"(1 cible à distance, sauvegarde contre magie)[/left]
[/left]
La Lame d’Ébène, parfois appelée la Vampire[/left]
ou la Liche, ressemble à un katana en[/left]
ébonite, et son pouvoir est très sombre, bien[/left]
sûr. À chaque fois que la Lame d'Ebène frappe[/left]
un opposant, une partie des dommages infligés[/left]
revient dans l'utilisateur sous forme de puissance[/left]
brute. La Lame elle-même n'est peut-être pas aussi[/left]
mauvaise que ceux qui l'ont utilisée, mais à un[/left]
certain moment de son histoire un charme lui fut[/left]
ajouté pour qu'elle ne reste pas trop longtemps[/left]
entre les mains du même épéiste. Le sorcier qui a[/left]
mis ce charme voulait sauvegarder l'âme de ceux[/left]
qui seraient trop influencés par la Lame, et sans[/left]
doute a-t-il eu raison de faire cela.[/left]
[/left]
Sorts: Silence profond, toucher vampirique,[/left]
et drain d'énergie.[/left]
[/end]"
