Key,Value
4131,"Vous étiez très jeune quand vos parents ont rejoint un groupe[/left]
en partance vers la frontière de la région civilisée de[/left]
%hpn, afin de fonder un nouveau village[/left]
dans le %hpw.[/left]
Votre enfance s'est donc passée à aider aux travaux éreintants[/left]
communs à ce genre d'entreprise. Dans ce contexte, la[/left]
résistance physique dont vous aviez hérité de vos parents vous[/left]
a bien servi et vous avez ainsi gagné en force très jeune.[/left]
Vous avez également fait montre de talent pour %q1,[/left]
et passé du temps avec un ancien du village pour vous[/left]
entraîner à %q3.[/left]
Vos prouesses se sont faites plus grandes au fur et à mesure du[/left]
développement de vos talents de guerrier, aidées par une[/left]
certaine maîtrise de %q1.[/left]
Malheureusement, vous avez finalement atteint les limites[/left]
de ce qu'il est possible d'apprendre dans le %hpw[/left]
et, à contrecœur, vous en avez un jour décidé d'en parler à vos[/left]
parents. Après une longue discussion et de nombreuses réticences,[/left]
ils ont finalement accédé à votre demande de rejoindre une école[/left]
militaire pour poursuivre votre entraînement. Ils vous ont[/left]
cependant indiqué que vous devriez désormais vous débrouiller[/left]
tout seul. Malgré votre tristesse de quitter votre famille,[/left]
vous avez ressenti un frisson d'excitation à l'idée de découvrir[/left]
une partie de la fameuse civilisation de Tamriel.[/left]
[/left]
À l'école militaire, vous avez pratiqué des activités variées[/left]
après les heures de travail. Parmi celles-ci, les tours de garde et[/left]
le poste de videur de la taverne locale vous ont donné l'occasion[/left]
de perfectionner vos talents. Vous avez également sympathisé avec[/left]
un camarade de classe du nom de %fn.[/left]
Quand %fn a achevé son entraînement, vous avez promis[/left]
de lui rendre des visites régulières à la Cité Impériale.[/left]
Cependant, votre premier voyage à la Cité Impériale vous a aussi[/left]
montré le peu de tolérance de certains habitants et membres de[/left]
la cour vis-à-vis de quelqu'un ayant votre présence physique,[/left]
tout en n'ayant que peu de manières. Votre seule consolation[/left]
a été l'amitié spontanée dont les Gardes Impériaux firent preuve[/left]
à votre égard.[/left]
[/left]
Lors de votre troisième visite à la Cité Impériale, vous étiez[/left]
à la recherche de %fn lorsque l'un[/left]
des gardes vous a appris qu'un petit groupe de mercenaires dont[/left]
%fn faisait partie avait été attaqué[/left]
et capturé par des partisans supposés de l'ancien usurpateur[/left]
impérial, Jagar Tharn. Sans attendre les renforts, vous avez[/left]
pris la route immédiatement. Une fois le camp des rebelles[/left]
repéré, vous avez eu un moment d'hésitation en découvrant le[/left]
nombre des hors-la-loi. Après un moment de réflexion, vous[/left]
avez utilisé le couvert des bois pour les traquer un à un,[/left]
et %q1a. Par chance, alors[/left]
que vous commenciez à fatiguer, certains des prisonniers,[/left]
conduits par %fn, ont réussi à échapper à leurs liens pour[/left]
vous aider à en finir avec le reste de la bande.[/left]
[/left]
Votre groupe a alors rejoint la Cité Impériale où vous fûtes[/left]
heureux d'y recevoir les félicitations de beaucoup de gardes.[/left]
Peu de temps après, vous avez reçu un message de l'empereur[/left]
en personne. [/left]
[/end]"
4132,"Dans vos souvenirs les plus anciens vous aviez faim, froid et[/center]
et vous étiez seul. Vous n'avez jamais pu savoir qui étaient[/center]
vos parents, ni pourquoi vous avez été abandonné et obligé[/center]
de vous débrouiller pour survivre dans les rues de la ville.[/center]
Seules quelques images de votre enfance vous restent en[/center]
mémoire. L'une des plus vivaces est le jour où vous avez trouvé[/center]
%q10 sur un cadavre dans une ruelle.[/center]
Votre enfance ne fut qu'une lutte journalière pour survivre[/center]
et réussir à conserver vos maigres possessions,[/center]
et vous vous souvenez distinctement l'époque où[/center]
%q2.[/center]
[/left]
En grandissant, seules quelques personnes purent pénétrer[/center]
dans le cercle restreint de vos amis.[/center]
La plus importante d'entre eux était %fn,[/center]
qui venait juste d'être admise parmi les gardes[/center]
de la ville. Pour commencer, %fn vous[/center]
amenait de la nourriture et elle vous entraînait un peu à[/center]
la pratique des armes, mais de plus elle a soutenu votre[/center]
candidature pour être admis dans une école de guerriers,[/left]
et vous a même fourni une partie de l'argent nécessaire[/left]
pour l'inscription. Plus tard, quand votre apprentissage fut[/center]
terminé, elle vous a obtenu un travail de garde dans[/left]
l'une des nombreuses caravanes de marchands qui sillonnaient[/left]
les routes et provinces de Tamriel.[/center]
[/left]
Durant deux ans vous vous êtes loué à nombre de ces caravanes,[/center]
apprenant beaucoup sur Tamriel et ses habitants.[/center]
Vous avez aussi peaufiné votre maîtrise de %q1[/center]
avec quelques expériences de combats dans les parties les[/center]
plus dures et les moins civilisées du continent.[/center]
Vous avez trouvé tout compte fait facile de transposer vos[/center]
capacités d'auto-défense au monde des caravanes.[/center]
Cependant vous avez finalement décidé de retourner dans votre[/center]
ville natale pour retrouver votre amie %fn.[/center]
Vous y avez découvert que celle-ci avait de même progressé[/center]
rapidement et avait été invitée à la Cité Impériale[/center]
pour rejoindre la troupe des Gardes Impériaux. Le voyage[/center]
vers la capitale ayant fait fondre vos économies, vous y[/center]
avez immédiatement pris un travail de maintien de l'ordre[/center]
nocturne dans une auberge.[/center]
[/center]
Vous vous fîtes des amis parmi les habitués de l'auberge, mais[/center]
votre sympathie fut gagnée par un jeune garçon muet chargé de[/center]
l'approvisionnement du bar. Il semblait si seul et si effrayé[/center]
qu'il vous rappelait votre propre enfance malheureuse. Quand un[/center]
client trop ivre s'attaqua au garçon, vous vous êtes précipité à[/center]
son secours. Le garçon vous jeta un regard si plein de gratitude[/center]
que ça vous en a presque brisé le cœur. Quelques jours après,[/center]
le garçon disparut.[/center]
[/center]
Au bout de plusieurs mois, alors que vous aidiez à regarnir la[/center]
cave, on vous appela depuis la porte d'entrée et vous vîtes que[/center]
c'était le jeune garçon. Cette fois il était habillé d'une robe[/center]
impériale et accompagné d'une escorte parmi laquelle se[/center]
trouvait %fn.[/center]
Le garçon ""muet"" se mit à parler d'une voix manifestement[/center]
aristocratique : ""Je suis le prince %imp,[/center]
fils du véritable empereur de Tamriel Uriel Septim VII.[/center]
Lorsque je fus obligé de me cacher, fuyant la fureur de[/center]
l'usurpateur Jagar Tharn, vous m'avez fait preuve d'amitié et[/center]
sauvé ma vie. Veuillez accepter le plus grand présent que[/center]
l'empereur puisse vous offrir : sa gratitude.""[/center]
[/center]
Il vous remit également une convocation de l'empereur[/center]
en personne, qui apparemment avait besoin d'un champion tel[/center]
que vous. Votre chance était peut-être en train de tourner.[/center]
[/end]"
4133,"Vos souvenirs les plus anciens sont ceux du feu aveuglant[/left]
de la forge et l'odeur de métal brûlant. Votre père était[/left]
un forgeron de grand renom et nombreux sont ceux qui[/left]
venaient de toute la province de %hpn pour bénéficier[/left]
de ses services. Dès qu'il vous a été possible, vous[/left]
avez appris à l'aider dans son travail. Il vous a ainsi enseigné[/left]
à mettre en forme le métal et à affûter les lames.[/left]
[/left]
Une fois suffisamment âgé, vous avez rejoint la milice locale[/left]
afin de découvrir le monde. Vous excelliez lors des[/left]
entraînements de %q1. Vos compétences dans la[/left]
réparation des armes vous ont également rendu[/left]
indispensable pour la milice désargentée. Un jour, un[/left]
visiteur en cuirasse complète s'est présenté à la caserne.[/left]
Après que le sergent vous ait présenté à sire %mn,[/left]
le chevalier vous a emmené dehors et a %q1a.[/left]
Sans un mot, il a détaché une masse d'armes de sa ceinture[/left]
et a porté un coup en direction de votre tête. Sous l'effet de[/left]
la surprise, vous avez tout juste réussi à dévier le coup.[/left]
Après plusieurs autres attaques que vous avez réussi à[/left]
esquiver, le chevalier s'est mis à sourire. Vous aviez[/left]
triomphé de son épreuve et sire %mn vous prit comme[/left]
écuyer dans la Cité Impériale.[/left]
[/left]
À la cour de l'empereur, vous avez appris de nombreuses[/left]
techniques par la pratique quotidienne de %q1.[/left]
Afin de rester motivé, %q2,[/left]
ce qui vous a donné la force d'endurer les longues heures[/left]
de travail et la fatigue des entraînements aux armes.[/left]
[/left]
Un soir où vous lisiez un ancien manuscrit d'un grand[/left]
maître de %q1, une ombre dans le couloir a attiré[/left]
votre attention. Pensant à une plaisanterie stupide d'un[/left]
autre des écuyers, vous avez attrapé votre épée[/left]
d’entraînement en bois et suivi l'ombre dans le couloir. Une[/left]
fois à portée, vous avez appuyé votre arme dans le dos de l'ombre.[/left]
[/left]
Malgré tout votre entraînement, vous n'avez pu vous empêcher[/left]
de vous figer, en état de choc, alors que l'ombre se retournait[/left]
tout en émettant un sifflement pour révéler un gobelin[/left]
encapuchonné et armé d'une dague. Manquant de temps pour[/left]
réfléchir, vous avez suivi votre instinct et donné un coup de[/left]
votre épée de bois, assommant le gobelin pour le compte. Tout[/left]
en tremblant, vous avez alors appelé la garde.[/left]
[/left]
Le matin même, vous fûtes cité à comparaître devant l'empereur.[/left]
L'armure que vous aviez empruntée était mal ajustée[/left]
alors que vous traversiez la gigantesque salle du trône.[/left]
Agenouillé devant l'empereur, vous avez récité votre[/left]
serment de chevalier et reçu votre blason héraldique.[/left]
Deux jours ne s'étaient pas écoulés qu'on vous a[/left]
annoncé que l'empereur avait une quête pour vous,[/left]
demandant à la fois la plus grande discrétion et une[/left]
loyauté sans faille. Quand vous avez rejoint le palais[/left]
cette nuit-là, vous avez été surpris de rencontrer l'empereur[/left]
sans son escorte habituelle, simplement accompagné de[/left]
son plus proche conseiller, le mage de guerre impérial[/left]
Ocato. Et c'est ainsi que l'affaire de Daggerfall vous[/left]
a été révélée.[/end]"
4134,"Ria Silmane était une enchanteresse très puissante, membre du[/left]
Conseil des Anciens à la cour impériale et digne successeur[/left]
du mage de guerre impérial quand Jagar Tharn a choisi de prendre[/left]
sa retraite. C'était également une amie, votre première mentor[/left]
à la Cité Impériale. Quand elle a disparu, vous avez été la[/left]
première personne à le remarquer et mener une enquête. Vous[/left]
avez dû être près de quelque chose, car des agents de l'empereur[/left]
vous ont tendu une embuscade et vous ont jeté dans un cachot[/left]
au plus profond des égouts, sans nourriture ni eau. C'est là[/left]
que Ria Silmane vous a trouvé.[/left]
[/left]
Ria vous est apparue sous forme de spectre, car elle aussi[/left]
avait été trahie par l'homme qui désormais, avec un immense culot[/left]
avait entrepris de prendre la place de l'empereur, Jagar Tharn,[/left]
son ancien maître. Le véritable empereur était emprisonné par[/left]
la magie de Tharn. Vous seul étiez capable de trouver le[/left]
défaut du sort lancé par Jagar Tharn, libérer l'empereur,[/left]
et révéler la traîtrise du mage de guerre.[/left]
[/left]
Avec l'aide de Ria, vous vous êtes échappé de votre cellule et,[/left]
sous sa direction, vous avez entamé la quête du Bâton du Chaos.[/left]
Tharn a utilisé ce bâton pour emprisonner le véritable empereur et[/left]
l'a ensuite brisé, éparpillant les morceaux dans des lieux[/left]
sécurisés à travers tout l'empire. Près de dix ans se sont[/left]
écoulés, durant lesquels Tharn a consolidé son pouvoir et le[/left]
spectre de Ria se dissolvait doucement, mais vous êtes parvenu à[/left]
trouver tous les morceaux du Bâton du Chaos et les avez combinés[/left]
pour en faire la clef de la prison de l'empereur. La dernière[/left]
pièce du Bâton était une gemme cachée dans le palais impérial[/left]
lui-même.[/left]
[/left]
Jagar Tharn s'était entouré d'une horde de gardes, humains et[/left]
autres. Quand vous avez réussi à atteindre la gemme, vous avez[/left]
découvert pourquoi ils s'étaient si furieusement battus.[/left]
La gemme n'a pas seulement permis de libérer l'empereur, mais[/left]
elle a également détruit Tharn, car le mage de guerre impérial[/left]
avait utilisé sa propre force de vie pour enchanter le Bâton.[/left]
[/left]
Quand le véritable empereur pu se rasseoir sur le trône, il a[/left]
reconnu qu'il avait une dette immense envers vous. Vous avez[/left]
été souvent demandé pour retrouver des preuves du plan de[/left]
Tharn, et même si vous n'avez rien trouvé de particulièrement[/left]
pertinent, vous avez été grandement récompensé. Néanmoins[/left]
vous n'étiez pas souvent à la cour. L'empereur vous considérait[/left]
presque comme une arme rare et de valeur, qu'il ne fallait[/left]
dégainer que loin de la vue des autres.[/left]
[/left]
Quand l'empereur vous a parlé du fantôme du roi Lysandus,[/left]
votre instinct vous a suggéré que l'empereur ne vous racontait[/left]
pas toute l'histoire. Toutefois, même s'il vous considérait[/left]
comme un ami, les mots de l'empereur font loi et c'est ainsi[/left]
que vous avez affrété un navire au plus profond de la nuit[/left]
pour vous rendre en Daggerfall.[/left]
[/end]"
4150,envoyer des éclairs de feu et de glace à travers la cour[/end]
4151,trouver un papillon blessé et lui permettre de voler à nouveau[/end]
4152,"jouer à cache-cache, bien qu'elle se rende[/left]
toujours invisible[/end]"
4153,"grimper sur le toit puis retomber doucement, tel une feuille[/end]"
4154,marcher à la surface d'un lac comme si c'était le sol[/end]
4155,lancer un sort qui vous rend incapable de parler[/end]
4156,lancer des sorts de destruction[/end]
4157,prodiguer des soins et guérir[/end]
4158,disparaître de la vue des humains[/end]
4159,modifier le poids de votre corps[/end]
4160,marcher à la surface de l'eau[/end]
4161,annuler le son dans les airs[/end]
4162,"Il pourrait ruiner économiquement n'importe qui[/left]
osant se dresser contre lui[/end]"
4163,Vous mourriez d'envie d'être celui qui le destituerait[/end]
4164,La connaissance que Tharn devait avoir acquise vous faisait rêver.[/end]
4165,"Si ce n'était pas suicidaire, vous auriez aimé travailler contre[/center]
lui[/end]"
4166,"Vous fîtes le vœu de venger le mal que Tharn avait fait[/left]
aux innocents villageois[/end]"
4167,une bourse de 100 pièces d'or[/end]
4168,un livre merveilleux[/end]
4169,une cuirasse[/end]
4170,quelques robes de soie[/end]
4171,un flacon d'eau bénite[/end]
4172,200 pièces d'or[/end]
4173,une dague en ébonite[/end]
4174,un objet magique rare[/end]
4175,un joli rubis rouge[/end]
4176,un bâton en argent[/end]
4177,un flacon d'eau bénite[/end]
4179,"pratiquer des sorts de destruction avec le nouveau[/left]
mage de guerre impérial[/end]"
4180,perfectionner vos sorts curatifs avec les prêtres du temple local[/end]
4181,étudier et pratiquer les sorts du collège de l'altération[/end]
4182,"renforcer le pouvoir de vos sens[/center]
grâce aux rituels thaumaturgiques[/end]"
4183,"étudier des forces mystiques et apprendre[/center]
à manier leur pouvoir[/end]"
4190,un bouclier[/end]
4191,une perle[/end]
4192,une amulette[/end]
4193,un katana[/end]
4194,une cuirasse[/end]
4195,un fléau elfique[/end]
4196,une armure[/end]
4200,"les armes de type tanto[/record]
travailler avec des lames courtes[/record]
combat à la dague[/end]"
4201,"arts martiaux[/record]
mains nues[/record]
la boxe[/end]"
4202,"combat à la hache[/record]
hachettes[/end]"
4203,"combat à la massue[/record]
combat à la massue[/record]
armes contondantes[/record]
combat au bâton[/end]"
4204,tir à l'arc[/end]
4205,"lame longue[/record]
l'escrime[/record]
combat à l'épée[/end]"
4206,"destruction[/record]
désolation[/record]
oblitération[/end]"
4207,"guérison[/record]
régénération[/record]
restauration[/end]"
4208,"illusion[/record]
manipulation[/record]
subterfuge[/end]"
4209,"altération[/record]
transformation[/record]
fluctuation[/end]"
4210,"thaumaturgie[/record]
esthétique[/record]
sens[/end]"
4211,"mysticisme[/record]
occultisme[/record]
étranger[/end]"
4212,"religieux fanatiques[/record]
moines fous[/record]
religieux fanatiques[/end]"
4213,"mages malveillants[/record]
sorciers fanatiques[/end]"
4214,"paysans trompés[/record]
péquenauds[/record]
fermiers un peu cons[/end]"
4215,"chevaliers corrompus[/record]
guerriers tyranniques[/record]
soldats fous furieux[/end]"
4216,"un peu plus d'or[/record]
une centaine de pièces d'or[/end]"
4217,"un livre fascinant[/record]
un livre curieux[/end]"
4218,"une protection en cuir[/record]
un morceau de vieille armure[/end]"
4219,"habit pour la noblesse[/record]
de l'habillement très chic[/end]"
4220,"de l'eau bénite[/record]
une bouteille d'eau bénite[/end]"
4221,"études de magie[/record]
étudier la magie[/end]"
4222,"études sur l'armement[/record]
étudier l'armement[/end]"
4223,"escalader l'échelle sociale[/record]
faire des connaissances[/record]
vivre en société[/end]"
4224,"s'encanailler[/record]
avoir des aventures urbaines[/end]"
4225,"faire de l'acrobatie[/record]
pratiquer l'acrobatie[/record]
chuter[/end]"
4226,"économie[/record]
marchandage[/record]
étudier l'économie[/end]"
4227,"se perfectionner dans les déguisements[/record]
créer des déguisements[/record]
se maquiller, se costumer[/end]"
4228,nager[/end]
4229,"s'entraîner[/record]
boxer[/end]"
4230,envoyer des choses en l'air[/end]
4231,guérir les malades[/end]
4232,créer des illusions[/end]
4233,"transformer des objets[/record]
transmuter[/end]"
4234,"faire des miracles[/record]
voir plus loin que la réalité[/end]"
4235,explorer l'inconnu[/end]
4236,"dague[/record]
tanto[/record]
épée courte[/end]"
4237,"boxer[/record]
s'entraîner[/record]
combattre[/end]"
4238,"hache de combat[/record]
hache de guerre[/record]
hache[/end]"
4239,"fléau[/record]
masse[/record]
marteau de guerre[/record]
bâton[/end]"
4240,"le tir à l'arc[/record]
arc long[/record]
arc court[/end]"
4241,"rapière[/record]
sabre[/record]
katana[/record]
claymore[/end]"
4242,Sort d'éclair[/end]
4243,Sort d'absorption de magie[/end]
4244,Sort de lumière[/end]
4245,Sort d'altération de magie[/end]
4246,Sort de détection d'ennemi[/end]
4247,Sort d'annulation de magie[/end]
4250,guérir les dommages de vos autres sorts[/end]
4251,vous rendre invisible pour éviter vos parents[/end]
4252,altérer la fabrication de réalité de manière plus subtile[/end]
4253,aiguiser vos sens naturels et non naturels[/end]
4254,percevoir les énergies les plus subtiles des autres mondes[/end]
4255,Vous l'enviez aussi pour l'argent du trésor impérial[/end]
4256,Mais vous aviez pitié de Tharn car il devait se déplacer incognito[/end]
4257,Vous enviez aussi Tharn pour ses incroyables connaissances[/end]
4258,Il vous semblait que le chemin du pouvoir était rarement amusant[/end]
4259,Vous trouviez secrètement Tharn et sa cruauté écœurante[/end]
4260,apprendre comment dire aux nobles ce qu'ils voulaient entendre[/end]
4261,apprendre comment parler aux habitants de la Cité Impériale[/end]
4262,pratiquer des techniques acrobatiques de défense[/end]
4263,parler et marchander avec les commerçants de la Cité Impériale[/end]
4264,imiter certains nobles pour vous informer et vous amuser[/end]
4265,nager dans les eaux boueuses de la rivière Caledon[/end]
4266,vous entraîner avec des membres de la garde impériale[/end]
4300,"lancer des sorts offensifs[/record]
l'école de la destruction[/end]"
4301,lancer le sort Éclair[/end]
4302,"lancer des sorts de guérison[/record]
l'école de guérison[/end]"
4303,lancer des sorts de guérison légère[/end]
4304,"lancer des sorts d'illusion[/record]
l'école de l'illusion[/end]"
4305,vous rendre invisible[/end]
4306,"lancer des sorts d'altération[/record]
l'école d'altération[/end]"
4307,tomber de n'importe quelle hauteur[/end]
4308,"lancer des sorts de thaumaturgie[/record]
l'école de thaumaturgie[/end]"
4309,améliorer vos sens naturels[/end]
4310,"lancer des sorts mystiques[/record]
l'école du mysticisme[/end]"
4311,manipuler les arcanes[/end]
4400,"les techniques d'esquive[/record]
les techniques de combat défensif[/end]"
4401,"l'art du déplacement silencieux[/record]
la capacité de se mouvoir dans l'ombre[/end]"
4402,"techniques d'attaque par derrière performantes[/record]
poignarder le dos d'une cible vivante[/end]"
4403,"l'utilisation des déguisements des myriades[/record]
maquillage, costume, et autres déguisements[/end]"
4404,"compétences en crochetage[/record]
avec sa variété de serrures[/end]"
4405,"les techniques de pickpocket[/record]
les moyens de rendre chaque poche accessible[/end]"
4406,"à améliorer votre habileté dans l'escalade des murs[/record]
les moyens d'escalader toutes sortes de murs[/end]"
4407,"les arts anciens de l'assassinat[/record]
les façons de rendre chaque coup mortel[/end]"
4408,"à améliorer votre vitesse[/record]
à vous rendre plus rapide[/end]"
4409,"à vous entraîner à sauter haut et loin[/record]
à développer vos capacités de saut[/end]"
4410,destructif[/end]
4411,fortifiant[/end]
4412,d'illusion[/end]
4413,changeant[/end]
4414,thaumaturgique[/end]
4415,mystique[/end]
4416,la lame courte[/end]
4417,à mains nues[/end]
4418,le combat à la hache[/end]
4419,l'arme contondante[/end]
4420,"l'arc[/record]
le tir à l'arc[/end]"
4421,le saut[/end]
4422,la natation[/end]
4423,la course[/end]
4424,le combat[/end]
4425,l'escalade[/end]
4426,les elfes sauvages de la forêt[/end]
4427,les fées du vallon hanté[/end]
4428,les harpies sauvages des îles[/end]
4429,les géants de la montagne d'à-côté[/end]
4430,les petits dragons de la famille de la Wyrm[/end]
4431,les nymphes timides d'un lac proche[/end]
4432,les daedras du plan d'Oblivion[/end]
4433,les étranges spriggans de la forêt[/end]
4434,les centaures[/end]
4435,les lutins espiègles d'Oblivion[/end]
4436,la destruction[/end]
4437,la guérison[/end]
4438,l'illusion[/end]
4439,l'altération[/end]
4440,la thaumaturgie[/end]
4441,le mysticisme[/end]
4442,prêtre[/end]
4443,"mage[/record]
ensorceleur[/end]"
4444,"révolutionnaire[/record]
anarchiste[/end]"
4445,"seigneur de guerre[/record]
baron des voleurs[/end]"
4446,assassin[/end]
4450,sauter haut[/end]
4451,courir rapidement[/end]
4452,combat déloyal[/end]
4453,escalader n'importe quoi[/end]
4454,combattre à la dague[/end]
4455,"la boxe[/record]
les coups avec les pieds et les mains[/end]"
4456,combattre à la hache[/end]
4457,se servir d'un bâton[/end]
4458,tirer une flèche[/end]
4459,"pratiquer l'escrime[/record]
vous battre avec une lame[/end]"
4500,médicament[/end]
4501,"étiquette[/record]
manières[/record]
décorum[/record]
bienséance[/end]"
4502,"l'intimidation[/record]
les manières des rues[/record]
à malmener[/end]"
4503,"le marchandage[/record]
la négociation[/record]
à faire de bonnes affaires[/end]"
4504,se battre au couteau[/end]
4505,"à faire la course[/record]
à courir[/end]"
4506,"la furtivité[/record]
la dissimulation[/end]"
4507,"l'escalade[/record]
à grimper aux murs[/end]"
4508,la natation[/end]
4509,"à filer des coups de menottes[/record]
à boxer[/record]
à se bagarrer[/end]"
4510,"palais[/record]
château[/record]
manoir[/end]"
4511,"écuyers[/record]
galopins[/record]
aristocrates[/end]"
4512,"une épée courte[/record]
une fine lame[/end]"
4513,Guilde des mages[/end]
4514,"apprentis[/record]
étudiants[/record]
novices[/record]
savants[/end]"
4515,livre[/end]
4516,"temple[/record]
chantrerie[/record]
monastère[/record]
abbaye[/end]"
4517,"disciples[/record]
débutants[/end]"
4518,bouteille d'eau bénite[/end]
4519,"collège[/record]
école[/record]
terrain d’entraînement[/end]"
4520,"étudiants[/record]
morveux[/record]
écuyers[/end]"
4521,"dague et un tanto[/record]
tanto et une dague[/record]
assortiment de lames[/end]"
4522,"serrures[/record]
serrures et crochets[/end]"
4523,"faire les poches[/record]
faire le pickpocket[/end]"
4524,"la dissimulation[/record]
se cacher dans l'ombre[/record]
l'évasion[/record]
le subterfuge[/end]"
4525,"l'esquive[/record]
l'esquive[/end]"
4526,"l'escalade[/record]
l'escalade[/record]
à escalader les murs[/end]"
4527,"à attaquer par derrière[/record]
des sales tours[/record]
à vous battre traîtreusement[/end]"
4528,"une bourse pleine d'or[/record]
une bourse avec 200 pièces d'or[/record]
un porte-monnaie plein d'or[/end]"
4529,"une dague en ébonite[/record]
une dague ciselée en ébonite[/end]"
4530,"un livre très étonnant[/record]
un livre profond[/record]
un gros volume fascinant[/end]"
4531,"un beau solitaire en rubis[/record]
un exquis rubis rouge[/end]"
4532,"un bâton forgé d'argent[/record]
un bâton d'argent étincelant[/end]"
4533,"un flacon d'eau bénite[/record]
une bouteille d'eau bénite[/end]"
4534,"s'introduire dans la maison d'un marchand[/record]
regarder ce qu'il y a à fracturer dans le coin[/record]
regarder si les habitants verrouillent leurs fenêtres[/end]"
4535,"tabasser quelques riches du coin[/record]
attirer un richard dans les allées[/end]"
4536,"regarder ce que les locaux ont dans les poches[/record]
regarder ce que les poches ont à offrir[/record]
s'exercer à faire le pickpocket[/end]"
4537,"séparer quelques locaux de leurs biens[/record]
voir combien la populace locale est stupide[/record]
répandre quelques rumeurs pour de l'argent[/end]"
4538,"voir s'il y avait des opportunités de contrebande[/record]
vendre quelques articles au marché noir[/record]
voir ce que les marchands ont du mal à obtenir[/end]"
4539,"méditer sur la sécurité des banques locales[/record]
tracer les plans de la banque du coin[/record]
vous renseigner innocemment sur la banque locale[/end]"
4550,esquive[/end]
4551,vous faufiler[/end]
4552,attaque par derrière[/end]
4553,vous déguiser[/end]
4554,crocheter des serrures[/end]
4555,faire les poches[/end]
4556,"escalader[/record]
escalader les murs[/end]"
4557,frapper mortellement[/end]
4558,"courir[/record]
courir vite[/end]"
4559,"sauter[/record]
sauter haut[/end]"
4560,vous décidez que seul l'or importe[/end]
4561,vous réalisez qu'une grande destinée vous attend[/end]
4562,"vous commencez à entraîner votre cerveau à emmagasiner[/left]
un grand savoir[/end]"
4563,à développer votre sens de l'humour et de l'amusement[/end]
4564,"vous développez votre sens de l'honneur,[/left]
ce qui donne un sens à votre vie[/end]"
4565,à faire des casses et à voler[/end]
4566,à tabasser quelques richards pour leur argent[/end]
4567,à faire les poches dans le village[/end]
4568,à escroquer quelques crétins de leur or[/end]
4569,à introduire frauduleusement de l'Aegrotat dans le village[/end]
4570,à faire un retrait frauduleux à la banque[/end]
4650,"un prêtre[/record]
un ecclésiastique[/end]"
4651,"prêtre[/record]
ecclésiastique[/end]"
4652,"un sorcier[/record]
un mage[/end]"
4653,mage[/end]
4654,"un chevalier[/record]
un noble[/end]"
4655,"noble[/record]
seigneur[/record]
gentilhomme[/end]"
4656,"un marchand[/record]
un spéculateur[/record]
un financier[/end]"
4657,marchand[/end]
4700,"marchand[/record]
législateur[/record]
politicien[/end]"
4701,"lui enfoncer un stylet dans le cœur[/record]
lui couper la gorge avec votre dague[/end]"
4702,"lui briser le cou avec l'autre main[/record]
l'étrangler à terre[/end]"
4703,"lui enfoncer votre hachette dans la poitrine[/record]
le découper en morceaux avec votre hache[/end]"
4704,"lui défoncer les os avec votre masse[/record]
le matraquer à mort avec votre fléau[/end]"
4705,traverser son corps avec une flèche[/end]
4706,"l'égorger avec votre katana[/record]
lui couper la tête avec votre claymore[/end]"
4707,"spirituellement[/record]
de manière séculière[/end]"
4708,"comme par magie[/record]
de façon mystique[/end]"
4709,"socialement[/record]
de façon guerrière[/record]
militairement[/end]"
4710,"politiquement[/record]
économiquement[/end]"
4711,"châtiment des dieux[/record]
l'inquisition de tous les hérétiques[/end]"
4712,"l'invocation du daedra[/record]
l'élaboration d'un cataclysme[/end]"
4713,"le déclenchement d'une guerre civile[/record]
la destruction des alliances[/record]
une révolte des serfs du seigneur[/end]"
4714,"une guerre économique écrasante[/record]
quelques machinations politiques supplémentaires[/end]"
4750,nager[/end]
4751,"soigner quelques plaies[/record]
vous guérir[/record]
guérir sans magie[/end]"
4752,"agir avec charme[/record]
sourire pour gagner[/record]
observer l'étiquette[/end]"
4753,"demander votre chemin[/record]
imposer le respect[/end]"
4754,"marchander avec des trappeurs[/record]
fixer votre prix[/end]"
4755,Arkay[/end]
4756,Notorgo[/end]
4757,Mara[/end]
4758,Ephen[/end]
4759,Julianos[/end]
4760,Akatosh[/end]
4761,le dieu des bandits[/end]
4762,parler avec les elfes sauvages[/end]
4763,communier avec les fées[/end]
4764,parler la langue des harpies[/end]
4765,converser avec les géants[/end]
4766,parler (un peu) aux dragons[/end]
4767,converser avec les nymphes[/end]
4768,parler quelques mots de daedrique[/end]
4769,converser avec les spriggans[/end]
4770,parler aux centaures[/end]
4771,parler (un peu) avec les lutins[/end]
4773,arc[/end]
4900,"donna une dague[/record]
lança un tanto[/end]"
4901,s'inclina devant vous[/end]
4902,"vous donna sa hache[/record]
vous remit une hache[/end]"
4903,"vous donna une masse[/record]
vous remit une masse[/end]"
4904,vous prit votre arc.[/end]
4905,"vous remit une épée[/record]
vous donna une lame[/end]"
5100,"Il vous reste %dwr heures de location.[/center]
Pour combien de jours supplémentaires voulez-vous[/center]
louer la chambre ?[/center]
[/input] [/center]
[/end]"
5101,"Joyeux jour des Cœurs, %ra. Comme le veut[/center]
la tradition, votre chambre est gratuite aujourd'hui. Si[/center]
vous voulez louer plus longtemps, revenez demain.[/center]
[/end]"
5102,"Bonjour, %ra. Il vous faut[/center]
une chambre pendant combien de jours ?[/center]
[/input] [/center]
[/end]"
